ingestion_time,api_time,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,speed_kmh,true_track,vertical_rate,squawk,spi,position_source,region,baro_altitude_ft,geo_altitude_ft,altitude_band,aircraft_location_wkt
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8016cb,AXB896,India,2026-05-25 13:27:36+00:00,2026-05-25 13:27:36+00:00,77.7616,13.1891,1097.28,1036.32,False,81.29,292.644,270.73,-3.9,,False,0,India,3600.0001152,3400.0001088,"0-5,000 m",POINT(77.7616 13.1891)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801800,IGO27FH,India,2026-05-25 13:26:50+00:00,2026-05-25 13:26:54+00:00,75.3853,25.7484,10972.8,11658.6,False,239.28,861.408,200.38,0.0,,False,0,India,36000.001152,38250.001224,"10,000-12,000 m",POINT(75.3853 25.7484)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801805,IGO248F,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,82.7125,25.8372,10668.0,11300.46,False,256.31,922.716,117.23,0.0,,False,0,India,35000.00112,37075.0011864,"10,000-12,000 m",POINT(82.7125 25.8372)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801811,AKJ1808,India,2026-05-25 13:31:10+00:00,2026-05-25 13:31:10+00:00,77.8708,28.5484,2255.52,2270.76,False,137.78,496.00800000000004,274.5,-4.55,,False,0,India,7400.0002368,7450.000238400001,"0-5,000 m",POINT(77.8708 28.5484)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,151dc2,AFL299,Russian Federation,2026-05-25 12:54:15+00:00,2026-05-25 13:30:58+00:00,84.5459,24.9926,10972.8,11643.36,False,251.45,905.22,302.55,0.0,,False,0,India,36000.001152,38200.0012224,"10,000-12,000 m",POINT(84.5459 24.9926)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,80182f,IGO264E,India,2026-05-25 13:31:10+00:00,2026-05-25 13:31:10+00:00,80.4268,27.2892,11582.4,12252.96,False,221.71,798.1560000000001,300.85,0.0,,False,0,India,38000.001216,40200.001286399995,"10,000-12,000 m",POINT(80.4268 27.2892)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801848,AXB2547,India,2026-05-25 13:31:10+00:00,2026-05-25 13:31:10+00:00,73.2596,19.2134,1866.9,1889.76,False,119.36,429.696,89.26,-0.98,,False,0,India,6125.000196,6200.0001984,"0-5,000 m",POINT(73.2596 19.2134)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801819,IGO354M,India,2026-05-25 13:31:10+00:00,2026-05-25 13:31:10+00:00,76.8613,26.0008,10668.0,11323.32,False,247.66,891.576,177.62,0.0,,False,0,India,35000.00112,37150.0011888,"10,000-12,000 m",POINT(76.8613 26.0008)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801822,IGO1053,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,95.5345,16.1736,10683.24,11407.14,False,236.29,850.644,149.81,-0.33,0534,False,0,India,35050.0011216,37425.001197599995,"10,000-12,000 m",POINT(95.5345 16.1736)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,80180c,IGO746L,India,2026-05-25 13:31:13+00:00,2026-05-25 13:31:13+00:00,73.2126,19.0933,1478.28,1478.28,False,100.32,361.152,269.41,-2.93,7251,False,0,India,4850.000155199999,4850.000155199999,"0-5,000 m",POINT(73.2126 19.0933)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801828,IGO2100,India,2026-05-25 13:29:22+00:00,2026-05-25 13:29:23+00:00,72.1531,20.3344,8511.54,8778.24,False,202.17,727.812,317.99,4.55,,False,0,India,27925.0008936,28800.0009216,"5,000-10,000 m",POINT(72.1531 20.3344)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,801831,AKJ2019,India,2026-05-25 13:28:20+00:00,2026-05-25 13:28:20+00:00,80.9555,26.7615,525.78,381.0,False,76.67,276.012,268.85,-3.58,,False,0,India,1725.0000552,1250.00004,"0-5,000 m",POINT(80.9555 26.7615)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7584bd,MMA775,Philippines,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,96.6972,17.2486,2819.4,2994.66,False,132.12,475.632,248.53,-6.18,,False,0,India,9250.000296,9825.0003144,"0-5,000 m",POINT(96.6972 17.2486)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,80067f,SEJ5106,India,2026-05-25 13:31:09+00:00,2026-05-25 13:31:10+00:00,74.7615,26.394,10058.4,10660.38,False,226.25,814.5,31.99,0.0,,False,0,India,33000.001056,34975.001119199995,"10,000-12,000 m",POINT(74.7615 26.394)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8018a8,IGO471V,India,2026-05-25 13:26:45+00:00,2026-05-25 13:26:45+00:00,72.869,19.0913,,,True,8.75,31.5,90.0,,,False,0,India,,,,POINT(72.869 19.0913)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7020a6,BBC395,Bangladesh,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,89.6817,23.3961,4876.8,5097.78,False,140.46,505.65600000000006,239.4,0.33,,False,0,India,16000.000512,16725.0005352,"0-5,000 m",POINT(89.6817 23.3961)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7020a4,BBC438,Bangladesh,2026-05-25 13:31:15+00:00,2026-05-25 13:31:15+00:00,90.6405,21.978,5478.78,5760.72,False,170.63,614.268,352.72,-0.33,,False,0,India,17975.0005752,18900.0006048,"5,000-10,000 m",POINT(90.6405 21.978)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7020b8,UBG115,Bangladesh,2026-05-25 13:31:12+00:00,2026-05-25 13:31:13+00:00,90.784,23.4104,3070.86,3139.44,False,104.86,377.496,140.37,3.25,,False,0,India,10075.000322400001,10300.0003296,"0-5,000 m",POINT(90.784 23.4104)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7020b4,UBG333,Bangladesh,2026-05-25 13:29:55+00:00,2026-05-25 13:29:55+00:00,87.7134,23.2758,10972.8,11681.46,False,227.84,820.224,298.01,0.33,,False,0,India,36000.001152,38325.001226399996,"10,000-12,000 m",POINT(87.7134 23.2758)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7105b2,SVA835,Saudi Arabia,2026-05-25 13:30:46+00:00,2026-05-25 13:30:46+00:00,74.8355,14.3626,12192.0,12931.14,False,259.35,933.6600000000001,302.11,-0.65,,False,0,India,40000.00128,42425.0013576,"12,000+ m",POINT(74.8355 14.3626)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8017e5,IGO405K,India,2026-05-25 13:31:11+00:00,2026-05-25 13:31:14+00:00,73.2825,18.9134,2743.2,2819.4,False,116.05,417.78,224.46,0.0,1440,False,0,India,9000.000288,9250.000296,"0-5,000 m",POINT(73.2825 18.9134)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8017e4,IGO315,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,75.7485,27.6357,7421.88,7833.36,False,194.68,700.8480000000001,25.35,-10.73,,False,0,India,24350.0007792,25700.000822399998,"5,000-10,000 m",POINT(75.7485 27.6357)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8017f3,IGO601P,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,77.1399,27.6014,4983.48,5212.08,False,169.97,611.892,357.22,-3.58,,False,0,India,16350.000523199998,17100.0005472,"0-5,000 m",POINT(77.1399 27.6014)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,896210,UAE528,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,71.1958,20.3322,10058.4,10721.34,False,252.32,908.352,108.55,0.0,6206,False,0,India,33000.001056,35175.0011256,"10,000-12,000 m",POINT(71.1958 20.3322)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,89625b,ETD5Y4,United Arab Emirates,2026-05-25 13:31:12+00:00,2026-05-25 13:31:12+00:00,72.6292,25.3317,10050.78,10706.1,False,244.57,880.452,62.84,0.0,1762,False,0,India,32975.0010552,35125.001124,"10,000-12,000 m",POINT(72.6292 25.3317)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,70c10d,OMS403,Oman,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,71.8212,22.9731,11277.6,12016.74,False,239.27,861.3720000000001,86.05,0.0,4730,False,0,India,37000.001184,39425.0012616,"10,000-12,000 m",POINT(71.8212 22.9731)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,780a67,CPA665,China,2026-05-25 13:31:13+00:00,2026-05-25 13:31:14+00:00,84.3882,25.8793,10363.2,10972.8,False,236.47,851.292,294.28,0.0,,False,0,India,34000.001088000005,36000.001152,"10,000-12,000 m",POINT(84.3882 25.8793)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8005d5,SEJ553,India,2026-05-25 13:31:15+00:00,2026-05-25 13:31:15+00:00,83.5848,26.7463,982.98,922.02,False,99.8,359.28,90.0,-2.93,,False,0,India,3225.0001032,3025.0000968,"0-5,000 m",POINT(83.5848 26.7463)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,89631d,UAE9814,United Arab Emirates,2026-05-25 13:31:13+00:00,2026-05-25 13:31:13+00:00,91.4116,22.4447,11269.98,12016.74,False,245.92,885.312,89.28,0.65,,False,0,India,36975.0011832,39425.0012616,"10,000-12,000 m",POINT(91.4116 22.4447)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,896304,UAE587,United Arab Emirates,2026-05-25 13:31:12+00:00,2026-05-25 13:31:15+00:00,90.4035,23.8476,,,True,1.29,4.644,95.62,,,False,0,India,,,,POINT(90.4035 23.8476)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800737,AIC4210,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,69.7069,22.8787,11879.58,12672.06,False,252.58,909.288,93.62,0.0,6220,False,0,India,38975.0012472,41575.001330399995,"10,000-12,000 m",POINT(69.7069 22.8787)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,89652d,ABY515,United Arab Emirates,2026-05-25 13:31:15+00:00,2026-05-25 13:31:15+00:00,71.3802,22.994,11582.4,12336.78,False,232.05,835.3800000000001,266.06,0.0,4742,False,0,India,38000.001216,40475.0012952,"10,000-12,000 m",POINT(71.3802 22.994)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,770591,ALK25L,Sri Lanka,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,78.5415,8.3755,9692.64,10256.52,False,248.65,895.14,310.05,7.8,,False,0,India,31800.0010176,33650.0010768,"5,000-10,000 m",POINT(78.5415 8.3755)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,770593,ALK265,Sri Lanka,2026-05-25 13:31:13+00:00,2026-05-25 13:31:13+00:00,76.569,10.0132,12192.0,12931.14,False,249.75,899.1,304.93,-0.33,,False,0,India,40000.00128,42425.0013576,"12,000+ m",POINT(76.569 10.0132)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8963a1,UAE9878,United Arab Emirates,2026-05-25 13:30:27+00:00,2026-05-25 13:30:27+00:00,92.3995,22.9071,11887.2,12664.44,False,254.8,917.2800000000001,88.03,0.0,,False,0,India,39000.001248,41550.0013296,"10,000-12,000 m",POINT(92.3995 22.9071)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,781214,CES2036,China,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,96.2448,23.214,10668.0,11384.28,False,237.15,853.74,99.24,0.33,,False,0,India,35000.00112,37350.0011952,"10,000-12,000 m",POINT(96.2448 23.214)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8964fb,ETD216,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,77.2248,28.5165,906.78,807.72,False,83.72,301.392,283.87,0.33,,False,0,India,2975.0000952,2650.0000848,"0-5,000 m",POINT(77.2248 28.5165)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,896615,UAE9772,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,70.1151,24.0625,12496.8,13274.04,False,254.46,916.056,92.9,0.0,3105,False,0,India,41000.001312,43550.0013936,"12,000+ m",POINT(70.1151 24.0625)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,a2d61f,N282HG,United States,2026-05-25 13:28:23+00:00,2026-05-25 13:28:23+00:00,82.8073,33.1968,,,True,0.06,0.216,11.25,,,False,0,India,,,,POINT(82.8073 33.1968)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,70605e,KAC419,Kuwait,2026-05-25 13:31:13+00:00,2026-05-25 13:31:13+00:00,68.4449,24.1231,10058.4,10721.34,False,267.05,961.3800000000001,91.1,0.0,1444,False,0,India,33000.001056,35175.0011256,"10,000-12,000 m",POINT(68.4449 24.1231)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7335b5,IRM091,Islamic Republic of Iran,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,75.0369,28.252,10668.0,11269.98,False,267.71,963.756,85.81,0.0,,False,0,India,35000.00112,36975.0011832,"10,000-12,000 m",POINT(75.0369 28.252)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,896587,ABY520,United Arab Emirates,2026-05-25 13:26:35+00:00,2026-05-25 13:27:05+00:00,91.0365,22.4135,4518.66,4686.3,False,212.03,763.308,88.47,-12.03,,False,0,India,14825.0004744,15375.000492000001,"0-5,000 m",POINT(91.0365 22.4135)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,896558,ABY571,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,89.8099,24.2955,3162.3,3253.74,False,185.0,666.0,126.52,-4.23,,False,0,India,10375.000332000001,10675.0003416,"0-5,000 m",POINT(89.8099 24.2955)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7705c6,ALK253,Sri Lanka,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,77.3289,9.3474,10363.2,10972.8,False,238.11,857.196,309.92,0.0,,False,0,India,34000.001088000005,36000.001152,"10,000-12,000 m",POINT(77.3289 9.3474)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8964c3,ETD358,United Arab Emirates,2026-05-25 13:31:13+00:00,2026-05-25 13:31:13+00:00,69.0451,19.6973,11269.98,12016.74,False,256.99,925.1640000000001,116.77,-0.33,,False,0,India,36975.0011832,39425.0012616,"10,000-12,000 m",POINT(69.0451 19.6973)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8965f9,ADY061,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,89.0576,22.5983,10050.78,10706.1,False,252.73,909.828,91.87,0.33,,False,0,India,32975.0010552,35125.001124,"10,000-12,000 m",POINT(89.0576 22.5983)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,896719,ABY510,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,73.2838,23.1065,10668.0,11384.28,False,241.47,869.292,87.68,0.0,1741,False,0,India,35000.00112,37350.0011952,"10,000-12,000 m",POINT(73.2838 23.1065)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8880e6,HVN981,Viet Nam,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,95.4716,21.9908,12192.0,13007.34,False,253.09,911.124,275.13,0.0,,False,0,India,40000.00128,42675.0013656,"12,000+ m",POINT(95.4716 21.9908)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,89665d,ADY063,United Arab Emirates,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,88.7997,24.7105,8747.76,9288.78,False,251.89,906.804,121.39,-8.45,,False,0,India,28700.0009184,30475.0009752,"5,000-10,000 m",POINT(88.7997 24.7105)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,89666a,FJL847,United Arab Emirates,2026-05-25 13:30:20+00:00,2026-05-25 13:30:20+00:00,74.3199,31.5429,1546.86,1432.56,False,127.37,458.53200000000004,226.64,6.5,,False,0,India,5075.0001624,4700.0001504,"0-5,000 m",POINT(74.3199 31.5429)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8832d4,TLM245,Thailand,2026-05-25 13:30:53+00:00,2026-05-25 13:30:54+00:00,86.1078,23.9842,11277.6,12047.22,False,239.99,863.964,139.17,0.33,,False,0,India,37000.001184,39525.0012648,"10,000-12,000 m",POINT(86.1078 23.9842)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,780d63,CHH7914,China,2026-05-25 13:31:07+00:00,2026-05-25 13:31:07+00:00,70.2033,18.5723,11879.58,12664.44,False,240.74,866.6640000000001,78.16,0.0,,False,0,India,38975.0012472,41550.0013296,"10,000-12,000 m",POINT(70.2033 18.5723)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,76cd73,SIA406,Singapore,2026-05-25 13:31:10+00:00,2026-05-25 13:31:10+00:00,78.0016,26.2731,10622.28,11262.36,False,245.52,883.8720000000001,337.84,-4.88,,False,0,India,34850.0011152,36950.0011824,"10,000-12,000 m",POINT(78.0016 26.2731)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,781ff2,CSS159,China,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,84.2673,25.8314,9144.0,9631.68,False,231.52,833.4720000000001,287.59,0.0,,False,0,India,30000.00096,31600.0010112,"5,000-10,000 m",POINT(84.2673 25.8314)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,7813bd,CSN6037,China,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,81.3063,26.6504,10972.8,11597.64,False,237.51,855.036,286.35,-0.33,,False,0,India,36000.001152,38050.001217599995,"10,000-12,000 m",POINT(81.3063 26.6504)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8966ea,CGS703,United Arab Emirates,2026-05-25 13:29:50+00:00,2026-05-25 13:29:51+00:00,73.3667,19.1612,2186.94,2240.28,False,109.62,394.632,178.39,-2.6,6211,False,0,India,7175.0002296,7350.000235200001,"0-5,000 m",POINT(73.3667 19.1612)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,c01732,ACA42,Canada,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,77.1749,28.8239,3398.52,3512.82,False,163.09,587.124,89.46,-4.55,,False,0,India,11150.0003568,11525.0003688,"0-5,000 m",POINT(77.1749 28.8239)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,04022c,ETH3789,Ethiopia,2026-05-25 13:29:26+00:00,2026-05-25 13:29:26+00:00,93.5447,22.5146,9144.0,9738.36,False,249.75,899.1,264.21,0.0,,False,0,India,30000.00096,31950.001022400003,"5,000-10,000 m",POINT(93.5447 22.5146)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8966d3,ETD204,United Arab Emirates,2026-05-25 13:30:48+00:00,2026-05-25 13:30:51+00:00,73.09,19.0917,1196.34,1158.24,False,87.46,314.856,270.34,-3.25,,False,0,India,3925.0001255999996,3800.0001216,"0-5,000 m",POINT(73.09 19.0917)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,760a0d,FJL782,Pakistan,2026-05-25 13:29:26+00:00,2026-05-25 13:29:27+00:00,69.7034,31.5341,11574.78,12207.24,False,217.9,784.44,229.69,-0.33,,False,0,India,37975.001215200005,40050.0012816,"10,000-12,000 m",POINT(69.7034 31.5341)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,8966ad,ABY466,United Arab Emirates,2026-05-25 13:31:13+00:00,2026-05-25 13:31:14+00:00,76.5157,28.5952,3619.5,3756.66,False,174.75,629.1,285.71,11.7,,False,0,India,11875.00038,12325.0003944,"0-5,000 m",POINT(76.5157 28.5952)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,760a09,SIF737,Pakistan,2026-05-25 13:28:25+00:00,2026-05-25 13:28:25+00:00,72.8042,30.3936,10675.62,11254.74,False,248.58,894.888,53.41,0.0,,False,0,India,35025.0011208,36925.0011816,"10,000-12,000 m",POINT(72.8042 30.3936)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,75041b,MXD182,Malaysia,2026-05-25 13:31:04+00:00,2026-05-25 13:31:10+00:00,87.7124,22.3556,11590.02,12344.4,False,233.13,839.268,343.72,-0.33,,False,0,India,38025.0012168,40500.001295999995,"10,000-12,000 m",POINT(87.7124 22.3556)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,06a30c,QTR8040,Qatar,2026-05-25 13:28:37+00:00,2026-05-25 13:28:37+00:00,91.5938,22.655,10668.0,11353.8,False,253.98,914.328,85.24,-0.33,,False,0,India,35000.00112,37250.001191999996,"10,000-12,000 m",POINT(91.5938 22.655)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,06a2fe,QTR647,Qatar,2026-05-25 13:31:15+00:00,2026-05-25 13:31:15+00:00,85.3287,27.6513,1912.62,1889.76,False,103.84,373.824,247.88,15.61,,False,0,India,6275.000200799999,6200.0001984,"0-5,000 m",POINT(85.3287 27.6513)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,4ba892,THY6190,Turkey,2026-05-25 13:31:14+00:00,2026-05-25 13:31:15+00:00,81.814,26.7431,12496.8,13220.7,False,252.16,907.776,110.54,0.0,,False,0,India,41000.001312,43375.001388000004,"12,000+ m",POINT(81.814 26.7431)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,880c47,,Thailand,2026-05-25 13:30:33+00:00,2026-05-25 13:30:40+00:00,85.6017,19.0092,10972.8,,False,237.69,855.684,288.94,0.0,,False,0,India,36000.001152,,"10,000-12,000 m",POINT(85.6017 19.0092)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800b14,IGO38RA,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,76.2146,27.1881,10355.58,10980.42,False,237.11,853.5960000000001,204.62,0.0,,False,0,India,33975.0010872,36025.0011528,"10,000-12,000 m",POINT(76.2146 27.1881)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800b57,VTAUV,India,2026-05-25 13:29:34+00:00,2026-05-25 13:29:34+00:00,78.0357,13.34,2567.94,2636.52,False,104.93,377.74800000000005,138.18,-2.6,,False,0,India,8425.0002696,8650.0002768,"0-5,000 m",POINT(78.0357 13.34)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800b30,AXB1294,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,76.8328,28.5521,2446.02,2499.36,False,149.19,537.0840000000001,197.87,5.53,,False,0,India,8025.0002568,8200.0002624,"0-5,000 m",POINT(76.8328 28.5521)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800b99,AXB1041,India,2026-05-25 13:31:15+00:00,2026-05-25 13:31:15+00:00,80.5642,27.2516,10668.0,11231.88,False,262.93,946.548,98.1,0.33,,False,0,India,35000.00112,36850.0011792,"10,000-12,000 m",POINT(80.5642 27.2516)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,4d239a,SEJ150,Malta,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,77.3689,28.2594,6477.0,6751.32,False,218.45,786.42,120.73,11.38,,False,0,India,21250.00068,22150.0007088,"5,000-10,000 m",POINT(77.3689 28.2594)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,4d239c,SEJ681,Malta,2026-05-25 13:28:19+00:00,2026-05-25 13:28:19+00:00,73.0741,19.4942,5212.08,4785.36,False,172.77,621.9720000000001,74.1,7.48,,False,0,India,17100.0005472,15700.000502399998,"5,000-10,000 m",POINT(73.0741 19.4942)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800b80,SEJ496,India,2026-05-25 13:31:00+00:00,2026-05-25 13:31:00+00:00,77.348,28.5645,906.78,853.44,False,96.25,346.5,271.84,0.65,,False,0,India,2975.0000952,2800.0000896,"0-5,000 m",POINT(77.348 28.5645)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,3c4588,BOX530,Germany,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,89.2679,22.1463,10668.0,11361.42,False,256.54,923.5440000000001,123.47,0.0,,False,0,India,35000.00112,37275.0011928,"10,000-12,000 m",POINT(89.2679 22.1463)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,a7df35,N606TC,United States,2026-05-25 13:30:58+00:00,2026-05-25 13:30:58+00:00,82.8074,33.2,,,True,3.09,11.124,270.0,,,False,0,India,,,,POINT(82.8074 33.2)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800c07,AIC1ZX,India,2026-05-25 13:31:14+00:00,2026-05-25 13:31:14+00:00,76.4858,29.4015,8282.94,8679.18,False,214.42,771.9119999999999,10.37,-14.31,,False,0,India,27175.0008696,28475.0009112,"5,000-10,000 m",POINT(76.4858 29.4015)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800c3c,AIC6PE,India,2026-05-25 13:31:10+00:00,2026-05-25 13:31:10+00:00,76.8229,25.4607,11277.6,11978.64,False,238.24,857.6640000000001,174.55,0.0,,False,0,India,37000.001184,39300.0012576,"10,000-12,000 m",POINT(76.8229 25.4607)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800c11,IGO259F,India,2026-05-25 13:30:58+00:00,2026-05-25 13:30:58+00:00,77.0895,28.5591,,,True,0.0,0.0,191.25,,,False,0,India,,,,POINT(77.0895 28.5591)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800c0c,AIC7CM,India,2026-05-25 13:31:02+00:00,2026-05-25 13:31:13+00:00,72.5363,23.5896,8839.2,9555.48,False,234.86,845.4960000000001,229.09,-12.03,0511,False,0,India,29000.000928,31350.0010032,"5,000-10,000 m",POINT(72.5363 23.5896)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800c16,,India,2026-05-25 13:30:49+00:00,2026-05-25 13:30:49+00:00,73.3972,19.2957,10980.42,11719.56,False,238.61,858.9960000000001,186.31,0.0,,False,0,India,36025.0011528,38450.0012304,"10,000-12,000 m",POINT(73.3972 19.2957)
2026-05-25 13:31:21.983914+00:00,2026-05-25 13:31:15+00:00,800c6e,IGO7016,India,2026-05-25 13:27:03+00:00,2026-05-25 13:27:05+00:00,73.1467,18.9949,434.34,411.48,False,50.17,180.61200000000002,264.11,-2.93,2004,False,0,India,1425.0000456,1350.0000432000002,"0-5,000 m",POINT(73.1467 18.9949)
